Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ07,OUT019,576.0938427553285
FDC22,OUT017,3059.249337243401
FDZ56,OUT046,2728.5466961713882
FDZ40,OUT019,131.68733936385073
FDS46,OUT027,2938.125913454798
DRD24,OUT045,2049.28940241315
FDV45,OUT017,3057.5740410211747
FDL26,OUT045,2501.6014460517194
FDA56,OUT018,2016.0304831587948
FDN27,OUT046,1964.0316378599184
FDM20,OUT049,3886.0143646064535
FDO16,OUT017,1395.7950138026572
FDL03,OUT035,3057.5740410211747
FDE58,OUT046,1953.4619575332388
FDI02,OUT027,2929.1392020056287
NCC55,OUT019,131.68733936385073
FDR03,OUT018,3306.6913583746723
FDB14,OUT017,1521.5333332232995
FDR45,OUT013,3886.1752508352756
NCN07,OUT017,2029.4678793564756
FDM51,OUT019,247.88837665092325
FDT52,OUT027,5857.583269935944
FDL26,OUT046,2493.9335304102688
NCZ42,OUT046,3865.644597451608
DRI47,OUT019,366.67522815459773
FDW40,OUT013,2052.4184059490344
FDN34,OUT046,2730.221992393615
FDS01,OUT035,2895.9239831184736
NCG55,OUT045,1948.1354753366252
FDC11,OUT035,1448.4315798651726
FDX35,OUT018,3577.143809683664
NCB06,OUT046,2543.878159729042
FDR09,OUT019,575.5227127611388
FDC53,OUT017,1534.3552028350366
FDY45,OUT013,4037.8615078029297
FDA22,OUT010,386.53735905955784
FDE02,OUT035,1534.3552028350366
FDW21,OUT045,1563.4220855826236
FDV34,OUT046,1145.168187283866
FDS59,OUT049,1588.0437466045928
NCW17,OUT017,2023.3243217437955
NCK54,OUT046,1953.4619575332388
FDG17,OUT019,571.8915316612445
FDG35,OUT017,2838.638157221771
FDD08,OUT010,131.68733936385073
NCO07,OUT017,3664.6487319060516
FDJ10,OUT010,283.57927681418374
FDW36,OUT017,1575.36154417773
FDW21,OUT010,240.63814488250054
FDY19,OUT017,1959.2556592224273
DRE03,OUT013,767.0363018076054
NCC55,OUT049,670.1434596621739
FDH52,OUT010,133.76970770328757
FDO09,OUT017,4081.556422382429
FDU43,OUT045,3885.9512654621276
FDX09,OUT010,421.61968329655645
FDH40,OUT019,199.53128948618658
FDW58,OUT017,1575.36154417773
FDC47,OUT017,3777.5009817985383
NCR41,OUT035,1531.7758266698904
DRG49,OUT035,3879.6889496707604
FDC52,OUT027,4060.4566814617556
FDY13,OUT046,1150.5543264021119
FDY35,OUT013,706.2985826186
FDI35,OUT017,3051.7756959685353
NCU18,OUT049,2052.4184059490344
FDY33,OUT018,2541.275787569227
FDC15,OUT027,4176.376666787503
FDU01,OUT049,3057.5740410211747
NCU42,OUT046,2730.221992393615
NCV29,OUT018,2882.3946474044646
NCY30,OUT017,3057.5740410211747
FDQ46,OUT049,1690.5389567048876
FDG58,OUT027,4087.1114999331708
FDK33,OUT017,3665.0137777540053
NCD07,OUT045,1943.2303962223443
NCX29,OUT027,4011.9294760714997
NCT42,OUT013,2477.5761308969904
DRN59,OUT035,732.3620320122506
FDI44,OUT035,1284.4562688004373
FDA45,OUT049,2885.075861824711
FDP31,OUT045,1073.029700844247
FDY01,OUT046,1940.6070524945849
FDT09,OUT018,2031.9736686898166
DRH03,OUT027,2826.6056599100993
FDA36,OUT018,3059.249337243401
NCF31,OUT017,2493.9335304102688
FDG14,OUT049,2484.9051686108464
FDG28,OUT027,5857.583269935944
FDU14,OUT049,4016.3860185008666
FDY47,OUT019,287.13461881085306
FDI56,OUT049,1485.4507503294649
DRD01,OUT013,985.5562350765965
FDM22,OUT046,931.5819391268388
FDH33,OUT013,703.0333546991554
DRZ24,OUT013,1966.6304750067166
NCQ38,OUT046,1575.36154417773
FDO16,OUT027,2378.5495362263086
FDU07,OUT027,4043.143804087141
NCB07,OUT013,3057.5740410211747
FDU48,OUT045,2029.4678793564756
NCM43,OUT045,2574.148561884361
FDR31,OUT010,364.47258341842064
DRK49,OUT018,668.6525191934118
NCI30,OUT010,575.9742807671455
DRD60,OUT017,3029.231851392325
NCG19,OUT046,3828.723067588394
FDH12,OUT035,1575.36154417773
FDM32,OUT035,1521.5333332232995
FDM27,OUT035,2501.6014460517194
NCU53,OUT027,4307.62426554561
NCQ18,OUT046,1541.6726984074353
FDS10,OUT013,2967.7983738614435
FDB33,OUT027,4176.376666787503
FDI12,OUT013,1523.5692198397935
NCW42,OUT013,3771.86567808816
NCC06,OUT018,2023.3243217437955
FDW02,OUT017,2020.3628665547803
NCD43,OUT017,1575.36154417773
FDM57,OUT018,1414.3193064670165
FDA58,OUT017,3847.202119458355
FDK56,OUT046,3059.249337243401
FDP52,OUT045,3820.3658211573807
FDW20,OUT018,2016.0304831587948
FDS52,OUT049,1553.3549239860233
NCT29,OUT018,2007.1936420653615
NCL54,OUT013,2875.183290552147
FDC05,OUT045,3075.4160741149153
FDF34,OUT035,3064.2318472538523
FDP03,OUT027,3027.569247264864
FDD32,OUT010,193.2707881055404
FDZ10,OUT045,2023.3243217437955
FDZ40,OUT035,899.5052243232753
FDD51,OUT018,669.4400575241131
NCY30,OUT019,429.2866809468285
FDP58,OUT017,3692.6234772956295
FDV49,OUT017,4082.0518850836506
FDY24,OUT019,131.68733936385073
NCO55,OUT017,1582.7492229847062
FDR13,OUT017,1953.4619575332388
FDS51,OUT017,1019.1085021042395
FDP26,OUT045,1575.36154417773
NCB54,OUT027,3034.217110683422
FDF32,OUT017,3062.5565510316246
FDN31,OUT018,3059.249337243401
DRM48,OUT017,661.1481834527054
FDN20,OUT049,2726.065774490755
DRL01,OUT046,3798.431783883053
FDV56,OUT049,1582.7492229847062
DRH13,OUT027,2883.5877869906817
FDA03,OUT017,2477.5761308969904
FDF47,OUT027,5854.451339766309
FDX32,OUT046,2477.5761308969904
FDX57,OUT049,1534.3552028350366
NCA30,OUT045,3057.5740410211747
FDO49,OUT013,768.0866374115925
FDL04,OUT019,249.7334012344457
DRM48,OUT035,663.5752496456748
FDR16,OUT013,3665.185399040847
NCC19,OUT018,3059.249337243401
NCE42,OUT045,3866.3265688625665
FDY24,OUT017,901.1891129745526
FDH19,OUT049,2840.71420040223
FDJ46,OUT013,2840.313453443998
FDN45,OUT010,575.8598160658449
FDY08,OUT035,2034.7379550951728
FDZ37,OUT035,1449.5613284623898
NCT30,OUT045,735.9761106192104
DRY23,OUT018,668.6525191934118
NCZ30,OUT018,2016.0304831587948
FDC44,OUT018,1928.3880185223925
FDB45,OUT035,1575.36154417773
FDY04,OUT013,2561.940077210059
FDM27,OUT046,2541.275787569227
FDZ43,OUT017,3878.402360736558
FDT39,OUT019,367.9831774839733
NCC06,OUT019,281.2384825666846
FDL15,OUT027,4087.1114999331708
FDL57,OUT017,4056.017788137039
FDU08,OUT046,1539.1052910871172
FDK40,OUT017,4097.7213490834965
FDQ12,OUT010,571.6575049717609
FDS48,OUT017,2484.9051686108464
FDP09,OUT045,3665.0137777540053
FDW21,OUT049,1541.6726984074353
FDY25,OUT035,3029.231851392325
DRE13,OUT017,1429.4978793380674
FDV43,OUT019,131.68733936385073
FDD22,OUT045,1685.4246913309298
FDM46,OUT019,232.00886055211245
NCO30,OUT010,478.49715934358056
FDM25,OUT046,2840.313453443998
NCN41,OUT049,2016.0304831587948
FDU24,OUT045,1526.8241637500757
FDZ50,OUT046,3059.249337243401
FDP45,OUT013,3993.462030760463
NCM54,OUT045,2020.3628665547803
FDW10,OUT019,419.022037073398
FDP20,OUT017,2023.3243217437955
FDK32,OUT046,2484.9051686108464
FDN52,OUT049,1457.8156897992314
FDM58,OUT045,1663.672938407607
FDZ46,OUT027,2920.4766094577244
NCA18,OUT018,1953.4619575332388
FDD35,OUT046,2016.0304831587948
NCK31,OUT035,736.1328680988179
FDI40,OUT027,2856.43460942035
FDT50,OUT019,236.57175256900229
NCT06,OUT046,2572.473265662134
FDT31,OUT035,3057.5740410211747
FDT45,OUT049,841.3552563407264
FDT13,OUT045,3059.249337243401
FDO50,OUT045,1489.6739900521054
NCU18,OUT010,282.80555137228987
NCR54,OUT049,3057.5740410211747
NCO18,OUT018,2886.7511580469377
FDU09,OUT045,904.0550781629539
FDT13,OUT018,3059.249337243401
FDE09,OUT046,1692.7299780718529
NCK53,OUT019,247.88837665092325
FDG45,OUT049,3659.2236151392503
DRH15,OUT035,683.1502887747707
FDO21,OUT019,571.8915316612445
FDD14,OUT027,5076.278909272344
FDC09,OUT046,1575.36154417773
FDH45,OUT027,1035.6932054206388
FDV32,OUT046,1125.7765863062168
FDG12,OUT035,1971.7888000825758
FDS32,OUT013,2034.7379550951728
NCL55,OUT018,3820.306328623483
DRE01,OUT035,3872.343199885949
DRE15,OUT049,1286.7743412021011
NCL42,OUT045,3890.713732164072
FDP31,OUT013,1216.7284132201091
FDN33,OUT018,1529.606436475603
FDZ59,OUT046,2574.148561884361
FDE45,OUT010,428.4846889568456
FDJ07,OUT013,1966.6304750067166
FDQ45,OUT018,3059.249337243401
FDM33,OUT027,5853.774741635998
FDO15,OUT010,150.94474577120198
FDM46,OUT013,1540.0685671313017
FDR03,OUT045,3424.3896555170836
FDY49,OUT018,2649.0095772706995
FDQ60,OUT045,1971.7888000825758
FDW10,OUT049,2843.3198116679055
FDO51,OUT049,680.162066747309
FDJ40,OUT018,1585.323974826158
FDS20,OUT018,3056.703864732392
FDU45,OUT013,1789.7794722901276
FDV02,OUT035,2728.5466961713882
FDN09,OUT046,3890.2485021370726
NCM55,OUT027,5102.3348351145605
FDN23,OUT018,2472.4480307873473
FDY31,OUT010,366.2023517927236
FDW03,OUT010,242.51177201198988
FDD14,OUT046,3057.5740410211747
FDV23,OUT017,2020.3628665547803
DRI03,OUT045,2842.389496624457
FDN13,OUT035,1541.6726984074353
FDF45,OUT027,1315.9937792657356
FDU46,OUT035,1450.8908756040266
FDB57,OUT049,3773.96538915271
FDV12,OUT049,1541.6726984074353
FDQ58,OUT013,2484.9051686108464
NCA18,OUT017,1945.5425112919825
FDH52,OUT049,1012.7795291722534
FDM24,OUT018,2479.7764471723876
NCP43,OUT027,4789.810457105083
NCO18,OUT019,427.0415188260174
FDM32,OUT017,1498.2609472040683
NCL07,OUT017,663.8579293348755
FDK03,OUT013,4004.4387747405794
FDP59,OUT017,1575.36154417773
FDQ24,OUT049,3997.5876829886884
FDQ16,OUT018,1588.0437466045928
FDU44,OUT013,2543.878159729042
FDH28,OUT010,131.68733936385073
FDV28,OUT019,131.68733936385073
FDM22,OUT045,884.2347813218689
FDR56,OUT046,3059.249337243401
FDV39,OUT049,3064.2318472538523
FDU37,OUT019,172.3083553642429
FDQ11,OUT010,572.2286349659506
FDX02,OUT045,3783.8521683638373
NCS42,OUT018,1526.9420964123624
FDY57,OUT027,2826.6056599100993
FDB21,OUT049,3857.3184532686246
FDE28,OUT017,3811.563649464307
FDQ55,OUT017,1928.3880185223925
FDA48,OUT049,3753.6870184461463
FDZ19,OUT045,2842.389496624457
NCC43,OUT045,4005.1396736770444
NCV18,OUT046,1411.8804076664935
NCA42,OUT018,2541.275787569227
FDY45,OUT046,4062.403161090024
NCC30,OUT045,2967.7983738614435
FDM57,OUT013,1521.9639880461539
FDL09,OUT010,389.8266405718111
FDB09,OUT027,3027.569247264864
FDT44,OUT035,1971.7888000825758
NCT06,OUT027,4307.62426554561
FDX26,OUT049,3057.5740410211747
FDK32,OUT013,2493.9335304102688
DRA12,OUT046,2065.216658038537
FDO46,OUT010,487.09829992889763
FDE52,OUT013,1530.1001740774075
NCH42,OUT045,3800.1475661669474
FDV08,OUT035,671.079585386381
FDB47,OUT018,3470.1875918862597
FDC28,OUT010,258.77607856583546
FDD22,OUT046,1928.3880185223925
FDS07,OUT027,2932.7181641574075
DRI13,OUT045,3686.315334353481
FDG32,OUT018,3565.407388197843
FDU14,OUT017,4032.1559410814084
FDD28,OUT019,131.68733936385073
NCP41,OUT017,1588.0437466045928
FDS08,OUT049,2842.389496624457
FDX47,OUT045,2527.2944812278583
FDC53,OUT019,246.25023345489305
FDQ19,OUT035,3898.8670974181155
FDL14,OUT045,2499.1952302945274
FDM33,OUT019,575.5227127611388
FDA51,OUT045,1928.3880185223925
FDZ27,OUT018,732.6554663018615
FDT04,OUT046,673.4939610639814
DRC13,OUT049,2020.3628665547803
FDR16,OUT027,5853.774741635998
FDQ03,OUT027,5854.451339766309
FDE38,OUT035,2677.700998565342
DRH23,OUT027,1257.1736501447099
FDT11,OUT019,488.57006936720165
FDD09,OUT035,2982.9090878496804
FDR40,OUT045,1395.7950138026572
FDX07,OUT017,3057.5740410211747
FDR07,OUT035,1534.3552028350366
FDA51,OUT017,1928.3880185223925
FDT59,OUT019,573.3711963582296
FDF20,OUT017,3059.249337243401
FDR13,OUT045,1940.6070524945849
FDY26,OUT049,3658.791565990944
FDW04,OUT017,2029.4678793564756
FDK52,OUT017,3808.4857150011017
FDN60,OUT049,2527.2944812278583
FDM09,OUT019,410.7513463242137
FDP46,OUT049,1461.7861889360843
FDB50,OUT019,171.45444820992648
NCQ29,OUT049,4046.113417037051
FDP16,OUT027,5857.583269935944
FDX33,OUT018,2558.078522936917
FDP07,OUT010,507.47827000000086
FDN22,OUT046,4014.415168793434
FDF39,OUT049,4069.551696443057
FDS21,OUT017,1003.6900665427347
NCM42,OUT013,1585.6275844196384
FDK50,OUT019,382.6981088644029
DRF13,OUT027,4043.143804087141
FDH35,OUT018,2566.6774312611296
FDP60,OUT018,1541.6726984074353
DRJ49,OUT027,3034.217110683422
NCT42,OUT019,364.3008623611381
FDE38,OUT049,2675.7196040210324
FDI04,OUT049,3075.3508294929966
NCH54,OUT045,2531.127340828675
FDT56,OUT049,940.0052699388756
DRD15,OUT018,3593.9039438442355
FDV58,OUT013,3057.5740410211747
FDP21,OUT049,3059.249337243401
FDH05,OUT013,3791.826468007357
FDR10,OUT027,4260.443189881148
NCP06,OUT045,2477.5761308969904
FDF33,OUT049,1580.3376417642583
DRK37,OUT013,3059.249337243401
DRH49,OUT045,1400.6975438742045
FDT58,OUT013,2663.149361396444
FDD41,OUT018,1575.36154417773
FDP40,OUT018,1656.6125519723203
FDM51,OUT027,2856.43460942035
FDO45,OUT010,196.3329867903589
FDW33,OUT010,242.85451934347782
FDY24,OUT045,899.5052243232753
FDB10,OUT010,572.701022974105
FDM40,OUT035,2058.466053308044
NCI06,OUT017,3029.231851392325
FDW12,OUT019,334.62601893300797
FDX48,OUT027,4097.7156784053095
NCW05,OUT027,2874.324773580137
FDX27,OUT017,1534.3552028350366
DRM37,OUT045,3075.4160741149153
FDA38,OUT045,3869.3337202960115
FDR36,OUT046,672.7265886447462
FDZ45,OUT046,3104.630192401991
FDG05,OUT017,2541.275787569227
FDK28,OUT013,4071.9723410480447
FDV47,OUT045,1427.2994208662703
FDN21,OUT045,2543.878159729042
FDP20,OUT027,3027.569247264864
FDI35,OUT045,3051.7756959685353
DRY23,OUT013,703.8208930298568
FDA56,OUT017,2016.0304831587948
FDB09,OUT013,2016.0304831587948
NCO26,OUT027,2938.125913454798
FDQ49,OUT018,2514.522107059313
FDI52,OUT027,3016.57119593134
FDZ44,OUT027,2938.125913454798
FDZ09,OUT018,2572.473265662134
FDY03,OUT049,1928.3880185223925
NCG42,OUT017,2029.4678793564756
DRI13,OUT027,5856.906671805633
FDQ32,OUT013,2020.3628665547803
FDW16,OUT035,1491.474159560377
FDU27,OUT046,737.4969081724312
FDR28,OUT010,386.45119092649475
FDQ49,OUT010,380.4499395038414
FDS37,OUT046,1945.5425112919825
FDW26,OUT018,3529.973622184789
FDX12,OUT018,3693.292005847506
NCP06,OUT013,2479.7764471723876
FDW45,OUT010,365.6983284826813
NCN30,OUT049,1534.3552028350366
FDN24,OUT049,841.3552563407264
NCL41,OUT027,1027.4013313492312
FDR02,OUT019,260.8863884019927
FDD09,OUT010,453.02868702171395
FDS33,OUT010,197.89917089907348
FDU22,OUT045,2007.1936420653615
FDI53,OUT013,2561.940077210059
DRH01,OUT049,2840.71420040223
FDX32,OUT013,2067.767848399153
NCP30,OUT018,666.9600689861576
FDB60,OUT045,3059.249337243401
FDB14,OUT049,1526.8241637500757
NCP02,OUT035,903.0367888393895
FDJ10,OUT017,2034.7379550951728
FDG34,OUT046,1656.6125519723203
NCB18,OUT017,1458.500958095232
FDM16,OUT049,1101.9689563607049
FDW25,OUT018,1417.2954122912329
FDB35,OUT010,220.16288153937825
DRN11,OUT013,2107.5592421507686
FDF41,OUT019,572.3639196693989
FDH16,OUT045,1467.0360849274275
NCQ50,OUT018,3497.1884056800614
DRH23,OUT018,914.1157744620647
DRJ37,OUT013,2484.9051686108464
DRJ24,OUT027,5090.027374907974
FDY16,OUT035,3057.5740410211747
FDQ27,OUT045,1575.36154417773
FDZ33,OUT045,2477.5761308969904
FDF29,OUT045,2029.4678793564756
FDA08,OUT049,2561.940077210059
FDG31,OUT046,1122.0945564520368
FDE34,OUT019,464.3311651227096
NCR30,OUT027,1459.7337724160575
FDV33,OUT035,4082.3589954558397
DRZ24,OUT018,2009.9617018672727
NCL54,OUT035,2840.313453443998
FDR12,OUT049,2840.313453443998
NCC54,OUT046,3848.6702214691454
DRN59,OUT013,764.3158013250253
FDX50,OUT019,262.0164923868886
FDV31,OUT027,4711.355763059061
NCA29,OUT027,4383.060403122323
FDW60,OUT049,2875.183290552147
FDX08,OUT017,3056.703864732392
DRD49,OUT013,3827.4649380014052
FDD33,OUT046,3809.987803877402
FDW35,OUT013,703.0333546991554
FDJ36,OUT017,1575.36154417773
FDV51,OUT035,2613.0930717308597
FDW36,OUT046,1580.3376417642583
FDH35,OUT046,2572.473265662134
NCS30,OUT027,3034.217110683422
FDN49,OUT017,666.0160325872735
FDL08,OUT018,3693.621290352655
FDI09,OUT013,3869.6136124437194
FDP19,OUT018,2029.4678793564756
FDU21,OUT010,131.68733936385073
NCP41,OUT045,1582.7492229847062
FDY10,OUT013,1815.3005184244184
FDP12,OUT018,661.1481834527054
NCN26,OUT049,1945.5425112919825
FDK44,OUT013,2840.71420040223
FDC28,OUT049,1585.323974826158
FDJ41,OUT027,5857.583269935944
NCT29,OUT035,2016.0304831587948
NCH42,OUT019,571.8915316612445
FDU60,OUT018,2659.092465208664
FDS02,OUT045,3059.249337243401
FDC51,OUT046,2016.0304831587948
FDU03,OUT013,3057.5740410211747
FDX39,OUT045,3671.5203581786864
NCY05,OUT010,131.68733936385073
NCL06,OUT027,5854.451339766309
FDD32,OUT035,1299.9497085969417
NCN41,OUT045,2016.0304831587948
NCX53,OUT049,2052.4184059490344
FDU57,OUT019,365.3542269975364
FDQ23,OUT046,1575.36154417773
FDQ52,OUT045,3998.9451600304533
FDC14,OUT045,671.9731635107606
FDY09,OUT035,2875.183290552147
FDQ28,OUT045,2505.8504640660017
FDV25,OUT046,3779.66653746317
FDJ07,OUT035,1948.1354753366252
DRB25,OUT049,1577.9257161267753
FDK52,OUT019,575.5227127611388
FDY52,OUT027,1424.0044230532064
FDB28,OUT046,3064.2318472538523
FDT36,OUT035,663.5752496456748
FDV25,OUT017,3790.0178742085823
NCN07,OUT027,3034.217110683422
FDC57,OUT017,3057.5740410211747
FDQ03,OUT018,3642.3088565639614
FDU23,OUT017,2660.767761430892
NCX41,OUT035,3678.703397490251
NCD06,OUT035,733.8380571624286
FDW08,OUT045,1580.3376417642583
NCU29,OUT017,2472.4480307873473
NCE06,OUT013,2551.100206024976
FDV52,OUT010,269.854327411956
FDB02,OUT017,2875.183290552147
NCR18,OUT045,672.760701841462
FDK16,OUT049,1531.7758266698904
NCQ29,OUT010,573.2721529682947
FDZ01,OUT019,248.0947818839653
FDW27,OUT035,2525.0391925783665
FDD17,OUT018,3642.8043192651844
FDW39,OUT013,2875.183290552147
DRH59,OUT045,1090.897450319679
FDS52,OUT013,1573.4894651344976
FDU40,OUT027,5756.940739797985
NCF54,OUT013,2838.638157221771
FDH46,OUT045,1575.36154417773
NCP14,OUT049,1575.36154417773
FDH50,OUT049,3059.249337243401
DRF15,OUT010,370.8205115668836
FDV27,OUT027,2558.4455907394527
NCJ06,OUT049,2009.9617018672727
FDN02,OUT018,3296.6032431396934
FDQ51,OUT049,734.0623928941817
FDQ07,OUT017,3763.493976676417
FDS45,OUT049,1575.36154417773
NCJ06,OUT045,2016.0304831587948
FDD36,OUT035,1953.4619575332388
FDY25,OUT045,3059.249337243401
FDU52,OUT046,2499.1952302945274
DRK47,OUT017,3806.9278139265057
NCL30,OUT017,2023.3243217437955
FDN22,OUT035,4026.0967802308
NCF30,OUT027,3027.569247264864
FDK03,OUT035,4052.016703075264
FDT45,OUT017,902.3099174466803
NCC54,OUT027,5854.451339766309
