Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRB01,OUT019,482.6995426229507
NCC43,OUT027,6280.890880000001
FDX13,OUT019,584.7577647727275
FDM22,OUT049,796.6402682539681
FDJ03,OUT027,1378.2631852760746
FDU14,OUT018,3327.9525829268287
FDB33,OUT010,346.8972837209305
FDP27,OUT046,3391.591252727273
FDO38,OUT010,165.91858165137606
FDE28,OUT027,6280.890880000001
FDO27,OUT035,1879.2570116129027
DRL23,OUT027,2517.8820884848487
FDS28,OUT046,935.0323883040932
FDX24,OUT013,1435.9121343750003
FDZ02,OUT035,1682.212238235294
FDL46,OUT045,1827.8328454545451
FDS60,OUT027,5329.314724444445
NCO06,OUT017,583.8145788617885
FDO16,OUT035,1435.9121343750003
FDC60,OUT049,1458.455008053691
FDA48,OUT018,3327.9525829268287
FDZ36,OUT027,5329.314724444445
FDK27,OUT045,1827.8328454545451
FDW23,OUT018,507.04640366972507
FDM14,OUT018,1372.6884907407407
FDM14,OUT013,1649.2997860000003
FDW60,OUT018,3259.5620849056604
FDE21,OUT013,1922.1493817142857
NCM42,OUT035,1682.212238235294
FDY59,OUT010,219.21852093023261
DRI49,OUT049,1202.656733333333
FDT28,OUT019,346.8972837209305
FDQ22,OUT018,507.04640366972507
FDR60,OUT049,1202.656733333333
FDC50,OUT019,219.21852093023261
FDV24,OUT013,2503.5013364485985
DRF48,OUT010,482.6995426229507
FDQ47,OUT046,583.8145788617885
DRN36,OUT049,1573.0706258064513
NCY06,OUT035,1987.2510486486474
FDE52,OUT035,1435.9121343750003
NCB54,OUT045,1827.8328454545451
NCF31,OUT035,2286.4132673684207
FDJ08,OUT027,5329.314724444445
NCC07,OUT017,1682.212238235294
NCD19,OUT027,1378.2631852760746
FDL46,OUT049,1987.2510486486474
FDM20,OUT045,4340.218358415841
NCI06,OUT010,425.9355914529916
DRM11,OUT035,4433.304032653063
NCH07,OUT018,2232.8470218487396
FDS23,OUT013,2142.743570940171
FDO49,OUT018,713.8586545454547
FDS35,OUT049,1103.1862133333334
DRK39,OUT045,1435.9121343750003
DRI39,OUT049,796.6402682539681
FDV04,OUT017,2503.5013364485985
NCN14,OUT035,3384.108064242422
FDH08,OUT013,3643.519725984251
FDS20,OUT046,3384.108064242422
FDV40,OUT049,1103.1862133333334
FDZ48,OUT010,281.48208181818165
FDS24,OUT027,2517.8820884848487
FDK44,OUT049,2552.005235185186
FDS48,OUT045,3053.099877777778
FDK26,OUT010,482.6995426229507
FDD23,OUT045,3391.591252727273
NCH54,OUT017,2644.4778427083347
NCP14,OUT010,219.21852093023261
FDM60,OUT010,92.67548155339806
FDV24,OUT017,2503.5013364485985
FDH08,OUT018,3327.9525829268287
FDS12,OUT027,3242.0620715328473
FDR39,OUT027,5329.314724444445
FDP12,OUT027,1378.2631852760746
DRF60,OUT027,6280.890880000001
FDC09,OUT035,1682.212238235294
FDF50,OUT018,2893.8398258992815
FDG28,OUT035,4340.218358415841
NCE19,OUT017,935.0323883040932
NCM53,OUT010,281.48208181818165
NCN18,OUT049,1879.2570116129027
FDF32,OUT035,3130.004904950494
FDF11,OUT013,3945.4325672131163
DRI59,OUT049,4340.218358415841
NCG54,OUT035,2644.4778427083347
FDM44,OUT046,1573.0706258064513
FDT57,OUT018,3327.9525829268287
FDV24,OUT046,2503.5013364485985
FDI50,OUT019,584.7577647727275
FDS09,OUT035,713.8586545454547
NCC31,OUT027,4117.317712631579
FDQ07,OUT019,584.7577647727275
FDC22,OUT017,3391.591252727273
FDZ56,OUT046,2644.4778427083347
FDZ40,OUT019,165.91858165137606
FDS46,OUT027,3242.0620715328473
DRD24,OUT045,1827.8328454545451
FDV45,OUT017,2939.348476190476
FDL26,OUT045,3053.099877777778
FDA56,OUT018,1752.2524400000002
FDN27,OUT046,1922.1493817142857
FDM20,OUT049,4340.218358415841
FDO16,OUT017,1435.9121343750003
FDL03,OUT035,3130.004904950494
FDE58,OUT046,1922.1493817142857
FDI02,OUT027,3242.0620715328473
NCC55,OUT019,92.67548155339806
FDR03,OUT018,3327.9525829268287
FDB14,OUT017,1284.789766871165
FDR45,OUT013,3945.4325672131163
NCN07,OUT017,2243.669596721312
FDM51,OUT019,219.21852093023261
FDT52,OUT027,6280.890880000001
FDL26,OUT046,3053.099877777778
NCZ42,OUT046,3945.4325672131163
DRI47,OUT019,346.8972837209305
FDW40,OUT013,2309.200798
FDN34,OUT046,3053.099877777778
FDS01,OUT035,2778.589317525773
NCG55,OUT045,1827.8328454545451
FDC11,OUT035,1284.789766871165
FDX35,OUT018,3327.9525829268287
NCB06,OUT046,2644.4778427083347
FDR09,OUT019,584.7577647727275
FDC53,OUT017,1573.0706258064513
FDY45,OUT013,4433.304032653063
FDA22,OUT010,425.9355914529916
FDE02,OUT035,1573.0706258064513
FDW21,OUT045,1461.8437959999999
FDV34,OUT046,1103.1862133333334
FDS59,OUT049,1879.2570116129027
NCW17,OUT017,2243.669596721312
NCK54,OUT046,1922.1493817142857
FDG17,OUT019,584.7577647727275
FDG35,OUT017,3259.5620849056604
FDD08,OUT010,92.67548155339806
NCO07,OUT017,3643.519725984251
FDJ10,OUT010,281.48208181818165
FDW36,OUT017,1573.0706258064513
FDW21,OUT010,219.21852093023261
FDY19,OUT017,1922.1493817142857
DRE03,OUT013,798.2176035398229
NCC55,OUT049,677.1027476190471
FDH52,OUT010,165.91858165137606
FDO09,OUT017,4034.300306896552
FDU43,OUT045,4340.218358415841
FDX09,OUT010,425.9355914529916
FDH40,OUT019,219.21852093023261
FDW58,OUT017,1573.0706258064513
FDC47,OUT017,3737.29577518248
NCR41,OUT035,1461.8437959999999
DRG49,OUT035,3737.29577518248
FDC52,OUT027,4117.317712631579
FDY13,OUT046,1103.1862133333334
FDY35,OUT013,507.04640366972507
FDI35,OUT017,3384.108064242422
NCU18,OUT049,2309.200798
FDY33,OUT018,2232.8470218487396
FDC15,OUT027,4117.317712631579
FDU01,OUT049,2752.970934653465
NCU42,OUT046,2649.1102324324333
NCV29,OUT018,3259.5620849056604
NCY30,OUT017,3384.108064242422
FDQ46,OUT049,1649.2997860000003
FDG58,OUT027,4117.317712631579
FDK33,OUT017,3643.519725984251
NCD07,OUT045,1827.8328454545451
NCX29,OUT027,4117.317712631579
NCT42,OUT013,2649.1102324324333
DRN59,OUT035,798.2176035398229
FDI44,OUT035,1284.789766871165
FDA45,OUT049,2552.005235185186
FDP31,OUT045,1103.1862133333334
FDY01,OUT046,1922.1493817142857
FDT09,OUT018,1752.2524400000002
DRH03,OUT027,2517.8820884848487
FDA36,OUT018,2752.970934653465
NCF31,OUT017,2286.4132673684207
FDG14,OUT049,2286.4132673684207
FDG28,OUT027,6280.890880000001
FDU14,OUT049,4433.304032653063
FDY47,OUT019,281.48208181818165
FDI56,OUT049,1458.455008053691
DRD01,OUT013,796.6402682539681
FDM22,OUT046,935.0323883040932
FDH33,OUT013,507.04640366972507
DRZ24,OUT013,1922.1493817142857
NCQ38,OUT046,1682.212238235294
FDO16,OUT027,2517.8820884848487
FDU07,OUT027,4117.317712631579
NCB07,OUT013,2893.8398258992815
FDU48,OUT045,1827.8328454545451
NCM43,OUT045,2644.4778427083347
FDR31,OUT010,346.8972837209305
DRK49,OUT018,507.04640366972507
NCI30,OUT010,584.7577647727275
DRD60,OUT017,3384.108064242422
NCG19,OUT046,3454.0625591549287
FDH12,OUT035,1573.0706258064513
FDM32,OUT035,1284.789766871165
FDM27,OUT035,3053.099877777778
NCU53,OUT027,4117.317712631579
NCQ18,OUT046,1879.2570116129027
FDS10,OUT013,2552.005235185186
FDB33,OUT027,4117.317712631579
FDI12,OUT013,1435.9121343750003
NCW42,OUT013,4340.218358415841
NCC06,OUT018,1752.2524400000002
FDW02,OUT017,1987.2510486486474
NCD43,OUT017,1682.212238235294
FDM57,OUT018,1202.656733333333
FDA58,OUT017,3737.29577518248
FDK56,OUT046,3384.108064242422
FDP52,OUT045,4340.218358415841
FDW20,OUT018,1752.2524400000002
FDS52,OUT049,1573.0706258064513
NCT29,OUT018,1752.2524400000002
NCL54,OUT013,2552.005235185186
FDC05,OUT045,3130.004904950494
FDF34,OUT035,2752.970934653465
FDP03,OUT027,3242.0620715328473
FDD32,OUT010,219.21852093023261
FDZ10,OUT045,1827.8328454545451
FDZ40,OUT035,935.0323883040932
FDD51,OUT018,507.04640366972507
NCY30,OUT019,425.9355914529916
FDP58,OUT017,3737.29577518248
FDV49,OUT017,4433.304032653063
FDY24,OUT019,165.91858165137606
NCO55,OUT017,1879.2570116129027
FDR13,OUT017,1922.1493817142857
FDS51,OUT017,935.0323883040932
FDP26,OUT045,1461.8437959999999
NCB54,OUT027,3242.0620715328473
FDF32,OUT017,3130.004904950494
FDN31,OUT018,2893.8398258992815
DRM48,OUT017,583.8145788617885
FDN20,OUT049,2453.7477006993013
DRL01,OUT046,3454.0625591549287
FDV56,OUT049,1682.212238235294
DRH13,OUT027,2517.8820884848487
FDA03,OUT017,2453.7477006993013
FDF47,OUT027,5329.314724444445
FDX32,OUT046,3053.099877777778
FDX57,OUT049,1879.2570116129027
NCA30,OUT045,2939.348476190476
FDO49,OUT013,713.8586545454547
FDL04,OUT019,219.21852093023261
DRM48,OUT035,583.8145788617885
FDR16,OUT013,3454.0625591549287
NCC19,OUT018,2893.8398258992815
NCE42,OUT045,3945.4325672131163
FDY24,OUT017,935.0323883040932
FDH19,OUT049,2778.589317525773
FDJ46,OUT013,2552.005235185186
FDN45,OUT010,584.7577647727275
FDY08,OUT035,2142.743570940171
FDZ37,OUT035,1435.9121343750003
NCT30,OUT045,798.2176035398229
DRY23,OUT018,507.04640366972507
NCZ30,OUT018,1752.2524400000002
FDC44,OUT018,1752.2524400000002
FDB45,OUT035,1573.0706258064513
FDY04,OUT013,2644.4778427083347
FDM27,OUT046,3053.099877777778
FDZ43,OUT017,4340.218358415841
FDT39,OUT019,346.8972837209305
NCC06,OUT019,281.48208181818165
FDL15,OUT027,4117.317712631579
FDL57,OUT017,4034.300306896552
FDU08,OUT046,1573.0706258064513
FDK40,OUT017,4433.304032653063
FDQ12,OUT010,584.7577647727275
FDS48,OUT017,3053.099877777778
FDP09,OUT045,3643.519725984251
FDW21,OUT049,1461.8437959999999
FDY25,OUT035,3384.108064242422
DRE13,OUT017,1458.455008053691
FDV43,OUT019,92.67548155339806
FDD22,OUT045,1649.2997860000003
FDM46,OUT019,219.21852093023261
NCO30,OUT010,482.6995426229507
FDM25,OUT046,2778.589317525773
NCN41,OUT049,1987.2510486486474
FDU24,OUT045,1435.9121343750003
FDZ50,OUT046,3384.108064242422
FDP45,OUT013,4034.300306896552
NCM54,OUT045,1827.8328454545451
FDW10,OUT019,425.9355914529916
FDP20,OUT017,1987.2510486486474
FDK32,OUT046,3053.099877777778
FDN52,OUT049,1202.656733333333
FDM58,OUT045,1879.2570116129027
FDZ46,OUT027,3242.0620715328473
NCA18,OUT018,1752.2524400000002
FDD35,OUT046,2243.669596721312
NCK31,OUT035,713.8586545454547
FDI40,OUT027,2517.8820884848487
FDT50,OUT019,219.21852093023261
NCT06,OUT046,3053.099877777778
FDT31,OUT035,2752.970934653465
FDT45,OUT049,796.6402682539681
FDT13,OUT045,2939.348476190476
FDO50,OUT045,1284.789766871165
NCU18,OUT010,281.48208181818165
NCR54,OUT049,3130.004904950494
NCO18,OUT018,2778.589317525773
FDU09,OUT045,935.0323883040932
FDT13,OUT018,2893.8398258992815
FDE09,OUT046,1649.2997860000003
NCK53,OUT019,219.21852093023261
FDG45,OUT049,3454.0625591549287
DRH15,OUT035,677.1027476190471
FDO21,OUT019,584.7577647727275
FDD14,OUT027,5329.314724444445
FDC09,OUT046,1682.212238235294
FDH45,OUT027,1378.2631852760746
FDV32,OUT046,1103.1862133333334
FDG12,OUT035,2243.669596721312
FDS32,OUT013,2309.200798
NCL55,OUT018,3327.9525829268287
DRE01,OUT035,3737.29577518248
DRE15,OUT049,1202.656733333333
NCL42,OUT045,4340.218358415841
FDP31,OUT013,1103.1862133333334
FDN33,OUT018,1202.656733333333
FDZ59,OUT046,2503.5013364485985
FDE45,OUT010,425.9355914529916
FDJ07,OUT013,1922.1493817142857
FDQ45,OUT018,2752.970934653465
FDM33,OUT027,5329.314724444445
FDO15,OUT010,165.91858165137606
FDM46,OUT013,1458.455008053691
FDR03,OUT045,3945.4325672131163
FDY49,OUT018,2232.8470218487396
FDQ60,OUT045,1827.8328454545451
FDW10,OUT049,3259.5620849056604
FDO51,OUT049,677.1027476190471
FDJ40,OUT018,1372.6884907407407
FDS20,OUT018,3384.108064242422
FDU45,OUT013,1922.1493817142857
FDV02,OUT035,2644.4778427083347
FDN09,OUT046,3945.4325672131163
NCM55,OUT027,5329.314724444445
FDN23,OUT018,2232.8470218487396
FDY31,OUT010,346.8972837209305
FDW03,OUT010,219.21852093023261
FDD14,OUT046,3384.108064242422
FDV23,OUT017,2142.743570940171
DRI03,OUT045,2552.005235185186
FDN13,OUT035,1573.0706258064513
FDF45,OUT027,1378.2631852760746
FDU46,OUT035,1435.9121343750003
FDB57,OUT049,3643.519725984251
FDV12,OUT049,1879.2570116129027
FDQ58,OUT013,2649.1102324324333
NCA18,OUT017,1922.1493817142857
FDH52,OUT049,796.6402682539681
FDM24,OUT018,2232.8470218487396
NCP43,OUT027,5329.314724444445
NCO18,OUT019,425.9355914529916
FDM32,OUT017,1284.789766871165
NCL07,OUT017,583.8145788617885
FDK03,OUT013,4034.300306896552
FDP59,OUT017,1879.2570116129027
FDQ24,OUT049,4433.304032653063
FDQ16,OUT018,1372.6884907407407
FDU44,OUT013,2644.4778427083347
FDH28,OUT010,92.67548155339806
FDV28,OUT019,92.67548155339806
FDM22,OUT045,935.0323883040932
FDR56,OUT046,3130.004904950494
FDV39,OUT049,2752.970934653465
FDU37,OUT019,165.91858165137606
FDQ11,OUT010,584.7577647727275
FDX02,OUT045,4340.218358415841
NCS42,OUT018,1202.656733333333
FDY57,OUT027,2517.8820884848487
FDB21,OUT049,3454.0625591549287
FDE28,OUT017,3737.29577518248
FDQ55,OUT017,1922.1493817142857
FDA48,OUT049,3454.0625591549287
FDZ19,OUT045,2778.589317525773
NCC43,OUT045,4034.300306896552
NCV18,OUT046,1458.455008053691
NCA42,OUT018,2232.8470218487396
FDY45,OUT046,4433.304032653063
NCC30,OUT045,2778.589317525773
FDM57,OUT013,1458.455008053691
FDL09,OUT010,425.9355914529916
FDB09,OUT027,3242.0620715328473
FDT44,OUT035,2142.743570940171
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3384.108064242422
FDK32,OUT013,3053.099877777778
DRA12,OUT046,2309.200798
FDO46,OUT010,482.6995426229507
FDE52,OUT013,1435.9121343750003
NCH42,OUT045,3643.519725984251
FDV08,OUT035,677.1027476190471
FDB47,OUT018,3327.9525829268287
FDC28,OUT010,281.48208181818165
FDD22,OUT046,1922.1493817142857
FDS07,OUT027,3242.0620715328473
DRI13,OUT045,3945.4325672131163
FDG32,OUT018,3327.9525829268287
FDU14,OUT017,4433.304032653063
FDD28,OUT019,165.91858165137606
NCP41,OUT017,1682.212238235294
FDS08,OUT049,2778.589317525773
FDX47,OUT045,2286.4132673684207
FDC53,OUT019,219.21852093023261
FDQ19,OUT035,3945.4325672131163
FDL14,OUT045,2286.4132673684207
FDM33,OUT019,584.7577647727275
FDA51,OUT045,1827.8328454545451
FDZ27,OUT018,713.8586545454547
FDT04,OUT046,677.1027476190471
DRC13,OUT049,2243.669596721312
FDR16,OUT027,5329.314724444445
FDQ03,OUT027,6280.890880000001
FDE38,OUT035,2286.4132673684207
DRH23,OUT027,1378.2631852760746
FDT11,OUT019,482.6995426229507
FDD09,OUT035,2552.005235185186
FDR40,OUT045,1435.9121343750003
FDX07,OUT017,3384.108064242422
FDR07,OUT035,1573.0706258064513
FDA51,OUT017,1922.1493817142857
FDT59,OUT019,584.7577647727275
FDF20,OUT017,3130.004904950494
FDR13,OUT045,1827.8328454545451
FDY26,OUT049,3945.4325672131163
FDW04,OUT017,1987.2510486486474
FDK52,OUT017,3737.29577518248
FDN60,OUT049,2644.4778427083347
FDM09,OUT019,425.9355914529916
FDP46,OUT049,1202.656733333333
FDB50,OUT019,165.91858165137606
NCQ29,OUT049,4034.300306896552
FDP16,OUT027,6280.890880000001
FDX33,OUT018,2232.8470218487396
FDP07,OUT010,482.6995426229507
FDN22,OUT046,4034.300306896552
FDF39,OUT049,4034.300306896552
FDS21,OUT017,935.0323883040932
NCM42,OUT013,1682.212238235294
FDK50,OUT019,425.9355914529916
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2232.8470218487396
FDP60,OUT018,1372.6884907407407
DRJ49,OUT027,3242.0620715328473
NCT42,OUT019,346.8972837209305
FDE38,OUT049,2286.4132673684207
FDI04,OUT049,3130.004904950494
NCH54,OUT045,2644.4778427083347
FDT56,OUT049,796.6402682539681
DRD15,OUT018,3327.9525829268287
FDV58,OUT013,2893.8398258992815
FDP21,OUT049,3391.591252727273
FDH05,OUT013,3454.0625591549287
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2453.7477006993013
FDF33,OUT049,1649.2997860000003
DRK37,OUT013,2893.8398258992815
DRH49,OUT045,1284.789766871165
FDT58,OUT013,2286.4132673684207
FDD41,OUT018,1372.6884907407407
FDP40,OUT018,1372.6884907407407
FDM51,OUT027,2517.8820884848487
FDO45,OUT010,219.21852093023261
FDW33,OUT010,219.21852093023261
FDY24,OUT045,935.0323883040932
FDB10,OUT010,584.7577647727275
FDM40,OUT035,2309.200798
NCI06,OUT017,3384.108064242422
FDW12,OUT019,346.8972837209305
FDX48,OUT027,4117.317712631579
NCW05,OUT027,2517.8820884848487
FDX27,OUT017,1461.8437959999999
DRM37,OUT045,3130.004904950494
FDA38,OUT045,3643.519725984251
FDR36,OUT046,677.1027476190471
FDZ45,OUT046,3130.004904950494
FDG05,OUT017,2286.4132673684207
FDK28,OUT013,4433.304032653063
FDV47,OUT045,1284.789766871165
FDN21,OUT045,2453.7477006993013
FDP20,OUT027,3242.0620715328473
FDI35,OUT045,3384.108064242422
DRY23,OUT013,507.04640366972507
FDA56,OUT017,2243.669596721312
FDB09,OUT013,1987.2510486486474
NCO26,OUT027,3242.0620715328473
FDQ49,OUT018,2232.8470218487396
FDI52,OUT027,3242.0620715328473
FDZ44,OUT027,3242.0620715328473
FDZ09,OUT018,2232.8470218487396
FDY03,OUT049,1922.1493817142857
NCG42,OUT017,1987.2510486486474
DRI13,OUT027,5329.314724444445
FDQ32,OUT013,1987.2510486486474
FDW16,OUT035,1458.455008053691
FDU27,OUT046,798.2176035398229
FDR28,OUT010,425.9355914529916
FDQ49,OUT010,346.8972837209305
FDS37,OUT046,1922.1493817142857
FDW26,OUT018,3327.9525829268287
FDX12,OUT018,3327.9525829268287
NCP06,OUT013,2453.7477006993013
FDW45,OUT010,346.8972837209305
NCN30,OUT049,1682.212238235294
FDN24,OUT049,796.6402682539681
NCL41,OUT027,1378.2631852760746
FDR02,OUT019,281.48208181818165
FDD09,OUT010,425.9355914529916
FDS33,OUT010,219.21852093023261
FDU22,OUT045,1827.8328454545451
FDI53,OUT013,2503.5013364485985
DRH01,OUT049,2778.589317525773
FDX32,OUT013,2309.200798
NCP30,OUT018,507.04640366972507
FDB60,OUT045,3391.591252727273
FDB14,OUT049,1202.656733333333
NCP02,OUT035,935.0323883040932
FDJ10,OUT017,2309.200798
FDG34,OUT046,1682.212238235294
NCB18,OUT017,1458.455008053691
FDM16,OUT049,1103.1862133333334
FDW25,OUT018,1202.656733333333
FDB35,OUT010,219.21852093023261
DRN11,OUT013,2309.200798
FDF41,OUT019,584.7577647727275
FDH16,OUT045,1435.9121343750003
NCQ50,OUT018,3327.9525829268287
DRH23,OUT018,796.6402682539681
DRJ37,OUT013,2286.4132673684207
DRJ24,OUT027,5329.314724444445
FDY16,OUT035,3384.108064242422
FDQ27,OUT045,1879.2570116129027
FDZ33,OUT045,2503.5013364485985
FDF29,OUT045,1827.8328454545451
FDA08,OUT049,2286.4132673684207
FDG31,OUT046,1103.1862133333334
FDE34,OUT019,482.6995426229507
NCR30,OUT027,1378.2631852760746
FDV33,OUT035,4034.300306896552
DRZ24,OUT018,1752.2524400000002
NCL54,OUT035,2552.005235185186
FDR12,OUT049,2778.589317525773
NCC54,OUT046,3454.0625591549287
DRN59,OUT013,798.2176035398229
FDX50,OUT019,281.48208181818165
FDV31,OUT027,5329.314724444445
NCA29,OUT027,4117.317712631579
FDW60,OUT049,3259.5620849056604
FDX08,OUT017,3384.108064242422
DRD49,OUT013,3454.0625591549287
FDD33,OUT046,3454.0625591549287
FDW35,OUT013,507.04640366972507
FDJ36,OUT017,1879.2570116129027
FDV51,OUT035,2644.4778427083347
FDW36,OUT046,1649.2997860000003
FDH35,OUT046,2453.7477006993013
NCS30,OUT027,3242.0620715328473
FDN49,OUT017,677.1027476190471
FDL08,OUT018,3327.9525829268287
FDI09,OUT013,3454.0625591549287
FDP19,OUT018,1752.2524400000002
FDU21,OUT010,92.67548155339806
NCP41,OUT045,1682.212238235294
FDY10,OUT013,1922.1493817142857
FDP12,OUT018,507.04640366972507
NCN26,OUT049,1922.1493817142857
FDK44,OUT013,3259.5620849056604
FDC28,OUT049,1461.8437959999999
FDJ41,OUT027,6280.890880000001
NCT29,OUT035,1987.2510486486474
NCH42,OUT019,584.7577647727275
FDU60,OUT018,2232.8470218487396
FDS02,OUT045,3391.591252727273
FDC51,OUT046,2243.669596721312
FDU03,OUT013,3384.108064242422
FDX39,OUT045,4340.218358415841
NCY05,OUT010,92.67548155339806
NCL06,OUT027,6280.890880000001
FDD32,OUT035,1284.789766871165
NCN41,OUT045,1827.8328454545451
NCX53,OUT049,2309.200798
FDU57,OUT019,346.8972837209305
FDQ23,OUT046,1573.0706258064513
FDQ52,OUT045,4433.304032653063
FDC14,OUT045,677.1027476190471
FDY09,OUT035,2778.589317525773
FDQ28,OUT045,2644.4778427083347
FDV25,OUT046,4340.218358415841
FDJ07,OUT035,1922.1493817142857
DRB25,OUT049,1573.0706258064513
FDK52,OUT019,584.7577647727275
FDY52,OUT027,1378.2631852760746
FDB28,OUT046,3391.591252727273
FDT36,OUT035,583.8145788617885
FDV25,OUT017,4340.218358415841
NCN07,OUT027,3242.0620715328473
FDC57,OUT017,2939.348476190476
FDQ03,OUT018,3327.9525829268287
FDU23,OUT017,3053.099877777778
NCX41,OUT035,3945.4325672131163
NCD06,OUT035,798.2176035398229
FDW08,OUT045,1461.8437959999999
NCU29,OUT017,2649.1102324324333
NCE06,OUT013,2503.5013364485985
FDV52,OUT010,281.48208181818165
FDB02,OUT017,3259.5620849056604
NCR18,OUT045,677.1027476190471
FDK16,OUT049,1573.0706258064513
NCQ29,OUT010,584.7577647727275
FDZ01,OUT019,219.21852093023261
FDW27,OUT035,2503.5013364485985
FDD17,OUT018,3327.9525829268287
FDW39,OUT013,2552.005235185186
DRH59,OUT045,1103.1862133333334
FDS52,OUT013,1573.0706258064513
FDU40,OUT027,5329.314724444445
NCF54,OUT013,2778.589317525773
FDH46,OUT045,1682.212238235294
NCP14,OUT049,1879.2570116129027
FDH50,OUT049,3384.108064242422
DRF15,OUT010,346.8972837209305
FDV27,OUT027,2517.8820884848487
NCJ06,OUT049,2243.669596721312
FDN02,OUT018,3327.9525829268287
FDQ51,OUT049,798.2176035398229
FDQ07,OUT017,3737.29577518248
FDS45,OUT049,1682.212238235294
NCJ06,OUT045,1827.8328454545451
FDD36,OUT035,1922.1493817142857
FDY25,OUT045,3384.108064242422
FDU52,OUT046,2286.4132673684207
DRK47,OUT017,3737.29577518248
NCL30,OUT017,1987.2510486486474
FDN22,OUT035,4034.300306896552
NCF30,OUT027,3242.0620715328473
FDK03,OUT035,4034.300306896552
FDT45,OUT017,935.0323883040932
NCC54,OUT027,6280.890880000001
FDP08,OUT018,2893.8398258992815
FDU44,OUT046,2644.4778427083347
