Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP27,OUT046,3128.7237074178033
FDO38,OUT010,157.25467827311567
FDE28,OUT027,5857.597972329998
FDO27,OUT035,1513.3412555513905
DRL23,OUT027,2881.035389072337
FDS28,OUT046,961.4393417321631
FDX24,OUT013,1457.9062423524647
FDZ02,OUT035,1540.138853901858
FDL46,OUT045,1904.0574369751398
FDS60,OUT027,4782.17419992114
NCO06,OUT017,592.7911927398059
FDO16,OUT035,1363.4473855502906
FDC60,OUT049,1372.9149655376327
FDA48,OUT018,3456.2226421293703
FDZ36,OUT027,5164.334090844011
FDK27,OUT045,2038.7534401572675
FDW23,OUT018,604.6579552954331
FDM14,OUT018,1699.6210210209317
FDM14,OUT013,1654.771857034816
FDW60,OUT018,2850.8337032721383
FDE21,OUT013,1946.578818021698
NCM42,OUT035,1663.0830069239178
FDY59,OUT010,228.44286737640294
DRI49,OUT049,1309.8216664677839
FDT28,OUT019,363.7782919355599
FDQ22,OUT018,605.9264299952962
FDR60,OUT049,1265.6267136472932
FDC50,OUT019,235.45792258653324
FDV24,OUT013,2412.9789737622223
DRF48,OUT010,491.25449357269355
FDQ47,OUT046,629.8132903029178
DRN36,OUT049,1540.857072937946
NCY06,OUT035,2026.9213676493966
FDE52,OUT035,1386.871584733076
NCB54,OUT045,2016.7650421492217
NCF31,OUT035,2474.8586973736888
FDJ08,OUT027,5192.81135751098
NCC07,OUT017,1649.5717462891616
NCD19,OUT027,1270.3221980501196
FDL46,OUT049,1964.5475097186468
FDM20,OUT045,4037.478915333264
NCI06,OUT010,451.37265134138147
DRM11,OUT035,4191.483494399661
NCH07,OUT018,2515.756925722652
FDS23,OUT013,2042.4742033597888
FDO49,OUT018,763.4373991356259
FDS35,OUT049,1063.1531449215504
DRK39,OUT045,1345.040628934464
DRI39,OUT049,899.8382280414083
FDV04,OUT017,2520.8385615980237
NCN14,OUT035,3068.2709667905037
FDH08,OUT013,3727.354464428056
FDS20,OUT046,3167.2471129152095
FDV40,OUT049,1142.4331893448998
FDZ48,OUT010,259.5547071138562
FDS24,OUT027,2546.2072253363117
FDK44,OUT049,2833.71883951452
FDS48,OUT045,2523.2337000878306
FDK26,OUT010,492.58284663989
FDD23,OUT045,3108.433768649644
NCH54,OUT017,2599.1162223959086
NCP14,OUT010,242.38798214904614
FDM60,OUT010,131.1570913680243
FDV24,OUT017,2443.148206067431
FDH08,OUT018,3511.311276511739
FDS12,OUT027,2989.7873648503078
FDR39,OUT027,4828.595216448592
FDP12,OUT027,1026.5309810215335
DRF60,OUT027,5857.597972329998
FDC09,OUT035,1649.6091250597974
FDF50,OUT018,3034.127309521575
FDG28,OUT035,4025.8107759898285
NCE19,OUT017,876.5760920321648
NCM53,OUT010,252.33889395675502
NCN18,OUT049,1740.8006831463238
FDF32,OUT035,3112.949976728129
FDF11,OUT013,3947.137768235082
DRI59,OUT049,3811.413098182839
NCG54,OUT035,2790.745612709538
FDM44,OUT046,1637.9102781360045
FDT57,OUT018,3596.4651515608043
FDV24,OUT046,2441.304409924289
FDI50,OUT019,573.661374354762
FDS09,OUT035,777.1941127337506
NCC31,OUT027,4087.8613594444787
FDQ07,OUT019,576.0363277274905
FDC22,OUT017,3122.7939539272775
FDZ56,OUT046,2793.6068273073947
FDZ40,OUT019,131.1570913680243
FDS46,OUT027,2941.059260872514
DRD24,OUT045,2062.976797411656
FDV45,OUT017,3086.4052030724797
FDL26,OUT045,2519.679463771113
FDA56,OUT018,1981.4254987566126
FDN27,OUT046,1949.423152853619
FDM20,OUT049,3990.317155730756
FDO16,OUT017,1342.5028124367473
FDL03,OUT035,3009.7682891952695
FDE58,OUT046,1936.7288715500063
FDI02,OUT027,2921.5969431707863
NCC55,OUT019,131.1570913680243
FDR03,OUT018,3243.8881120944848
FDB14,OUT017,1452.7391268207452
FDR45,OUT013,3972.229110798136
NCN07,OUT017,2053.226926863213
FDM51,OUT019,248.29374524571176
FDT52,OUT027,5859.76490657432
FDL26,OUT046,2503.154870582257
NCZ42,OUT046,3902.012927206552
DRI47,OUT019,365.9173977517277
FDW40,OUT013,2073.6501925371804
FDN34,OUT046,2787.9003587226075
FDS01,OUT035,2927.841370493789
NCG55,OUT045,1915.4227138986387
FDC11,OUT035,1365.2662234655782
FDX35,OUT018,3493.280406414838
NCB06,OUT046,2580.916796796638
FDR09,OUT019,575.4725399746436
FDC53,OUT017,1542.5310429675008
FDY45,OUT013,4095.43481798478
FDA22,OUT010,384.9554104644599
FDE02,OUT035,1511.8851696245847
FDW21,OUT045,1631.1347963102246
FDV34,OUT046,1190.8639956820361
FDS59,OUT049,1660.755052714249
NCW17,OUT017,2064.6975757534906
NCK54,OUT046,1946.359892639025
FDG17,OUT019,573.661374354762
FDG35,OUT017,2868.2767879489897
FDD08,OUT010,131.1570913680243
NCO07,OUT017,3665.3007327594223
FDJ10,OUT010,279.39997643536003
FDW36,OUT017,1650.2003514243274
FDW21,OUT010,240.17085425072023
FDY19,OUT017,1914.9573599494531
DRE03,OUT013,814.5463981778905
NCC55,OUT049,643.9258789740028
FDH52,OUT010,134.94414028684992
FDO09,OUT017,4071.1134730007434
FDU43,OUT045,3970.9746396664254
FDX09,OUT010,425.28132154723005
FDH40,OUT019,198.47813048771297
FDW58,OUT017,1647.710707204876
FDC47,OUT017,3752.403513949849
NCR41,OUT035,1488.2856427051984
DRG49,OUT035,3909.42302631781
FDC52,OUT027,4049.518747390385
FDY13,OUT046,1198.0473506667447
FDY35,OUT013,719.8802079137554
FDI35,OUT017,3116.4851603822563
NCU18,OUT049,2083.935723526786
FDY33,OUT018,2517.372120727692
FDC15,OUT027,4177.884877889567
FDU01,OUT049,3078.911766477756
NCU42,OUT046,2794.406609101599
NCV29,OUT018,2852.1180735596286
NCY30,OUT017,3050.4004976552596
FDQ46,OUT049,1757.9455212026091
FDG58,OUT027,4083.732863986958
FDK33,OUT017,3672.924561704333
NCD07,OUT045,1895.8094520074842
NCX29,OUT027,4003.6218655754465
NCT42,OUT013,2424.951620962611
DRN59,OUT035,753.059074471745
FDI44,OUT035,1275.3873297533687
FDA45,OUT049,2822.497939438484
FDP31,OUT045,1063.1288027785556
FDY01,OUT046,1925.6973146129
FDT09,OUT018,2023.0003979237904
DRH03,OUT027,2827.771629424071
FDA36,OUT018,3042.422597413772
NCF31,OUT017,2460.306656761296
FDG14,OUT049,2445.4451733926735
FDG28,OUT027,5859.76490657432
FDU14,OUT049,4106.821687428623
FDY47,OUT019,284.55773764067925
FDI56,OUT049,1386.1309164011764
DRD01,OUT013,1013.1828869305604
FDM22,OUT046,957.8330382513968
FDH33,OUT013,709.7993616842755
DRZ24,OUT013,1929.634354817954
NCQ38,OUT046,1650.3307316322391
FDO16,OUT027,2340.559783372266
FDU07,OUT027,4027.997163892905
NCB07,OUT013,3023.021005570598
FDU48,OUT045,2035.1681143351511
NCM43,OUT045,2666.8414931172724
FDR31,OUT010,364.547554427862
DRK49,OUT018,608.9472282845513
NCI30,OUT010,577.1036259740094
DRD60,OUT017,3047.360373537666
NCG19,OUT046,3772.6848593922664
FDH12,OUT035,1650.7794349424253
FDM32,OUT035,1440.1972685331007
FDM27,OUT035,2539.8842945147508
NCU53,OUT027,4275.587939894605
NCQ18,OUT046,1570.9656294495123
FDS10,OUT013,2914.1864512649136
FDB33,OUT027,4177.884877889567
FDI12,OUT013,1426.3136604823164
NCW42,OUT013,3666.2440841208922
NCC06,OUT018,2003.9085733762279
FDW02,OUT017,2026.4166712777983
NCD43,OUT017,1649.1974296945002
FDM57,OUT018,1343.950755612327
FDA58,OUT017,3889.5205726489703
FDK56,OUT046,3141.4511623125227
FDP52,OUT045,3877.8396235504974
FDW20,OUT018,1997.3144738990852
FDS52,OUT049,1614.1413812118992
NCT29,OUT018,1935.824933322603
NCL54,OUT013,2850.64472703255
FDC05,OUT045,3074.1432135499135
FDF34,OUT035,3065.4808506583213
FDP03,OUT027,2987.34702579562
FDD32,OUT010,191.95003039377173
FDZ10,OUT045,2033.2512461048013
FDZ40,OUT035,873.5117766884106
FDD51,OUT018,617.589876613295
NCY30,OUT019,432.48584606574315
FDP58,OUT017,3719.637238906982
FDV49,OUT017,4177.454037963405
FDY24,OUT019,131.1570913680243
NCO55,OUT017,1658.8532237669851
FDR13,OUT017,1910.7374267079995
FDS51,OUT017,996.3117920268613
FDP26,OUT045,1650.53445513376
NCB54,OUT027,2989.7873648503078
FDF32,OUT017,3066.5548469300156
FDN31,OUT018,3060.0393418772996
DRM48,OUT017,592.7911927398059
FDN20,OUT049,2764.903590977473
DRL01,OUT046,3748.0236796803442
FDV56,OUT049,1655.6298064497716
DRH13,OUT027,2882.9841366795067
FDA03,OUT017,2505.1516157909955
FDF47,OUT027,5857.597972329998
FDX32,OUT046,2510.5660009493895
FDX57,OUT049,1535.862135625084
NCA30,OUT045,3020.5036851828045
FDO49,OUT013,817.7987990094946
FDL04,OUT019,249.99829201728403
DRM48,OUT035,597.9174930055992
FDR16,OUT013,3588.5371294350466
NCC19,OUT018,3064.4028601365308
NCE42,OUT045,3956.3920414605755
FDY24,OUT017,875.8591830622646
FDH19,OUT049,2840.6549885534264
FDJ46,OUT013,2819.53588359487
FDN45,OUT010,575.8545016043352
FDY08,OUT035,2028.8548285332279
FDZ37,OUT035,1372.3859977433965
NCT30,OUT045,760.3065178707645
DRY23,OUT018,610.6503629838925
NCZ30,OUT018,1980.5263990181336
FDC44,OUT018,1835.6816817250783
FDB45,OUT035,1648.2897907229737
FDY04,OUT013,2582.46781124543
FDM27,OUT046,2576.5462120144684
FDZ43,OUT017,3935.49941355303
FDT39,OUT019,366.7055438885064
NCC06,OUT019,282.30369441096406
FDL15,OUT027,4080.508818040903
FDL57,OUT017,4083.0779132901453
FDU08,OUT046,1557.5345852481294
FDK40,OUT017,4218.651086098105
FDQ12,OUT010,573.6178429162632
FDS48,OUT017,2510.60348943338
FDP09,OUT045,3671.0593131557835
FDW21,OUT049,1560.384422802858
FDY25,OUT035,3048.5481173201306
DRE13,OUT017,1368.0247750626677
FDV43,OUT019,131.1570913680243
FDD22,OUT045,1752.945240308701
FDM46,OUT019,233.88162741758134
NCO30,OUT010,483.101871340674
FDM25,OUT046,2851.8851902829483
NCN41,OUT049,2033.7108613999214
FDU24,OUT045,1458.439698526579
FDZ50,OUT046,3156.524592271175
FDP45,OUT013,4003.9946528959194
NCM54,OUT045,2022.397624649985
FDW10,OUT019,424.14195218532376
FDP20,OUT017,2031.330180574044
FDK32,OUT046,2505.412935156102
FDN52,OUT049,1372.6636316092136
FDM58,OUT045,1739.1224546708481
FDZ46,OUT027,2915.4869872761624
NCA18,OUT018,1849.5026021084204
FDD35,OUT046,2077.6859991545703
NCK31,OUT035,759.5984538909131
FDI40,OUT027,2859.191266995825
FDT50,OUT019,237.99210467754165
NCT06,OUT046,2619.3790349078963
FDT31,OUT035,3019.5097071147234
FDT45,OUT049,870.654834641573
FDT13,OUT045,3094.7706631936476
FDO50,OUT045,1388.9948790160777
NCU18,OUT010,277.49879928883433
NCR54,OUT049,3107.3449729175586
NCO18,OUT018,2847.8279346471168
FDU09,OUT045,877.4567822209955
FDT13,OUT018,3037.95628203687
FDE09,OUT046,1777.5510474855782
NCK53,OUT019,248.41016528432723
FDG45,OUT049,3600.298716040836
DRH15,OUT035,666.7679757134605
FDO21,OUT019,573.661374354762
FDD14,OUT027,5164.334090844011
FDC09,OUT046,1650.2258333507184
FDH45,OUT027,1038.1669546228495
FDV32,OUT046,1136.2703601175992
FDG12,OUT035,1979.1793997339382
FDS32,OUT013,2070.291006575621
NCL55,OUT018,3802.6059469597444
DRE01,OUT035,3868.0274445489104
DRE15,OUT049,1263.9319363872232
NCL42,OUT045,3946.6087255171174
FDP31,OUT013,1210.9301255233775
FDN33,OUT018,1449.044505106842
FDZ59,OUT046,2553.5171469270954
FDE45,OUT010,430.32152070631315
FDJ07,OUT013,1968.419759937582
FDQ45,OUT018,3044.037497948961
FDM33,OUT027,5857.597972329998
FDO15,OUT010,150.46585935796566
FDM46,OUT013,1463.6756595010465
FDR03,OUT045,3445.0836961832374
FDY49,OUT018,2669.4469753281305
FDQ60,OUT045,1929.8688537702672
FDW10,OUT049,2838.9471991507535
FDO51,OUT049,680.6188587561913
FDJ40,OUT018,1643.1879799513567
FDS20,OUT018,3073.3336654580785
FDU45,OUT013,1822.8626177384035
FDV02,OUT035,2777.686701767319
FDN09,OUT046,4002.447657755084
NCM55,OUT027,5164.334090844011
FDN23,OUT018,2376.7430299577386
FDY31,OUT010,366.54269055588514
FDW03,OUT010,242.56946407953728
FDD14,OUT046,3079.235257707564
FDV23,OUT017,2015.8768121720245
DRI03,OUT045,2845.8854781613354
FDN13,OUT035,1570.2002121783805
FDF45,OUT027,1312.8077365662634
FDU46,OUT035,1371.7531075257077
FDB57,OUT049,3704.085391119455
FDV12,OUT049,1566.0424677652638
FDQ58,OUT013,2427.875872822496
NCA18,OUT017,1892.9311506670203
FDH52,OUT049,989.8017442353938
FDM24,OUT018,2381.347843547849
NCP43,OUT027,4830.762150692914
NCO18,OUT019,429.6352416152857
FDM32,OUT017,1398.3021552060109
NCL07,OUT017,600.2997951539921
FDK03,OUT013,4031.2704125531836
FDP59,OUT017,1645.3216753713568
FDQ24,OUT049,4049.385393362324
FDQ16,OUT018,1642.0883398904916
FDU44,OUT013,2551.0686869369642
FDH28,OUT010,131.1570913680243
FDV28,OUT019,131.1570913680243
FDM22,OUT045,871.4460731984757
FDR56,OUT046,3110.898631107193
FDV39,OUT049,3094.6996637685093
FDU37,OUT019,172.41008920711633
FDQ11,OUT010,574.6172924942916
FDX02,OUT045,3812.7365600165704
NCS42,OUT018,1445.6919436301112
FDY57,OUT027,2827.771629424071
FDB21,OUT049,3866.0402759098047
FDE28,OUT017,3862.7381414106694
FDQ55,OUT017,1917.389130649418
FDA48,OUT049,3678.9347869355865
FDZ19,OUT045,2839.7810999192443
NCC43,OUT045,3974.720322532334
NCV18,OUT046,1369.7776929882957
NCA42,OUT018,2478.0366163373
FDY45,OUT046,4157.348009902522
NCC30,OUT045,2950.7967968353746
FDM57,OUT013,1421.859794892715
FDL09,OUT010,386.05555475277555
FDB09,OUT027,2987.34702579562
FDT44,OUT035,1936.4230748123582
NCT06,OUT027,4272.999794821345
FDX26,OUT049,3149.705458162968
FDK32,OUT013,2483.2342900559397
DRA12,OUT046,2117.1749597060025
FDO46,OUT010,489.97183914217914
FDE52,OUT013,1420.6819571339186
NCH42,OUT045,3802.6852295370545
FDV08,OUT035,616.5617667558159
FDB47,OUT018,3401.406550922048
FDC28,OUT010,259.7522813883685
FDD22,OUT046,1906.5683611031252
FDS07,OUT027,2924.1219690849193
DRI13,OUT045,3702.3168225532077
FDG32,OUT018,3456.681377707463
FDU14,OUT017,4137.116238013208
FDD28,OUT019,131.50530292803026
NCP41,OUT017,1662.6365861701343
FDS08,OUT049,2855.9989271811273
FDX47,OUT045,2525.3544791940058
FDC53,OUT019,247.31357802200108
FDQ19,OUT035,4011.8250394623005
FDL14,OUT045,2476.8280422684957
FDM33,OUT019,574.8985834648054
FDA51,OUT045,1878.7898354661138
FDZ27,OUT018,762.4927486833132
FDT04,OUT046,650.1056652780277
DRC13,OUT049,2054.0542211811808
FDR16,OUT027,5857.597972329998
FDQ03,OUT027,5857.597972329998
FDE38,OUT035,2699.1777538911906
DRH23,OUT027,1280.8833384469208
FDT11,OUT019,492.04882286789433
FDD09,OUT035,2984.077971862376
FDR40,OUT045,1343.107029224486
FDX07,OUT017,3051.0998426625392
FDR07,OUT035,1543.9285805045856
FDA51,OUT017,1879.314469950449
FDT59,OUT019,574.2652189264777
FDF20,OUT017,3080.8438373593326
FDR13,OUT045,1903.4795594354734
FDY26,OUT049,3641.7163526307622
FDW04,OUT017,2032.4024352684678
FDK52,OUT017,3835.611857321824
FDN60,OUT049,2549.7555502715563
FDM09,OUT019,411.210370841567
FDP46,OUT049,1366.314003383872
FDB50,OUT019,171.76372677210762
NCQ29,OUT049,3993.3708016410274
FDP16,OUT027,5859.76490657432
FDX33,OUT018,2493.3570140987927
FDP07,OUT010,506.4785283783539
FDN22,OUT046,3989.833570685101
FDF39,OUT049,4102.735277609876
FDS21,OUT017,966.0215117980368
NCM42,OUT013,1655.7783242395142
FDK50,OUT019,381.8120469717811
DRF13,OUT027,4027.997163892905
FDH35,OUT018,2517.47301654142
FDP60,OUT018,1553.5262643582748
DRJ49,OUT027,2989.7873648503078
NCT42,OUT019,364.5509791525996
FDE38,OUT049,2673.26597920635
FDI04,OUT049,3120.408433386588
NCH54,OUT045,2581.5902426603325
FDT56,OUT049,917.5585374867394
DRD15,OUT018,3490.6579483813794
FDV58,OUT013,3044.20491185565
FDP21,OUT049,3142.554618299378
FDH05,OUT013,3694.3432335885245
FDR10,OUT027,4238.0631185195125
NCP06,OUT045,2512.2930971849287
FDF33,OUT049,1652.6868010494675
DRK37,OUT013,3124.12510168441
DRH49,OUT045,1332.0737936600594
FDT58,OUT013,2646.0779218033595
FDD41,OUT018,1634.9434876656205
FDP40,OUT018,1697.0986504949449
FDM51,OUT027,2859.191266995825
FDO45,OUT010,197.22306675297057
FDW33,OUT010,242.38798214904614
FDY24,OUT045,875.9482461943885
FDB10,OUT010,573.3220218134942
FDM40,OUT035,2065.321030333915
NCI06,OUT017,3053.557542696945
FDW12,OUT019,339.85652271705925
FDX48,OUT027,4087.8613594444787
NCW05,OUT027,2881.035389072337
FDX27,OUT017,1509.1865629696342
DRM37,OUT045,3085.371809567435
FDA38,OUT045,3916.0252937988
FDR36,OUT046,647.7302104509185
FDZ45,OUT046,3136.0674933517626
FDG05,OUT017,2526.6995795194202
FDK28,OUT013,4172.490767355326
FDV47,OUT045,1358.372867759502
FDN21,OUT045,2584.3881863217657
FDP20,OUT027,2989.7873648503078
FDI35,OUT045,3103.312881117338
DRY23,OUT013,711.3498092196506
FDA56,OUT017,2035.5505409563834
FDB09,OUT013,2012.3801441169385
NCO26,OUT027,2939.4900799718116
FDQ49,OUT018,2469.0202019115236
FDI52,OUT027,2985.3662297898386
FDZ44,OUT027,2939.4900799718116
FDZ09,OUT018,2538.33172951554
FDY03,OUT049,1901.7382800580897
NCG42,OUT017,2053.6095290086973
DRI13,OUT027,5859.76490657432
FDQ32,OUT013,2037.355713903171
FDW16,OUT035,1390.5458599917456
FDU27,OUT046,774.8219621997569
FDR28,OUT010,383.54814862884734
FDQ49,OUT010,380.76624239072936
FDS37,OUT046,1935.6340405485544
FDW26,OUT018,3437.883055933383
FDX12,OUT018,3703.6973647024547
NCP06,OUT013,2471.460772746583
FDW45,OUT010,365.94515322361787
NCN30,OUT049,1486.110363984674
FDN24,OUT049,872.7511309809779
NCL41,OUT027,1026.3882925286025
FDR02,OUT019,261.64174014330587
FDD09,OUT010,448.750972177503
FDS33,OUT010,197.90928487375658
FDU22,OUT045,1990.5085126846031
FDI53,OUT013,2514.2295491841714
DRH01,OUT049,2846.9741873568496
FDX32,OUT013,2096.949755935112
NCP30,OUT018,605.9264299952962
FDB60,OUT045,3066.617351565776
FDB14,OUT049,1449.030141310646
NCP02,OUT035,875.3806954576232
FDJ10,OUT017,2032.6611966160674
FDG34,OUT046,1740.0484515700246
NCB18,OUT017,1369.9180810798719
FDM16,OUT049,1137.1752608513682
FDW25,OUT018,1347.00504605046
FDB35,OUT010,222.51549854558064
DRN11,OUT013,2117.480875114457
FDF41,OUT019,573.5140166936408
FDH16,OUT045,1381.046780414666
NCQ50,OUT018,3431.0576577099464
DRH23,OUT018,901.8212838181728
DRJ37,OUT013,2426.5072906415385
DRJ24,OUT027,5164.334090844011
FDY16,OUT035,3068.3693295010994
FDQ27,OUT045,1652.2355208692309
FDZ33,OUT045,2468.310632553818
FDF29,OUT045,2078.6870358589995
FDA08,OUT049,2568.7236049065045
FDG31,OUT046,1127.2047889045489
FDE34,OUT019,467.4145960390709
NCR30,OUT027,1450.693213709782
FDV33,OUT035,4146.52524751377
DRZ24,OUT018,1934.3625134697452
NCL54,OUT035,2845.4510069934827
FDR12,OUT049,2886.3965682355006
NCC54,OUT046,3786.0231082599075
DRN59,OUT013,810.7226718567465
FDX50,OUT019,262.6138456157257
FDV31,OUT027,4780.007265676818
NCA29,OUT027,4405.4411548645985
FDW60,OUT049,2920.281929154787
FDX08,OUT017,3108.268296767569
DRD49,OUT013,3755.6288685639483
FDD33,OUT046,3802.8939074496047
FDW35,OUT013,709.5581632567505
FDJ36,OUT017,1650.4506442721745
FDV51,OUT035,2688.6649390431644
FDW36,OUT046,1656.7543835998374
FDH35,OUT046,2581.5648279362235
NCS30,OUT027,2989.7873648503078
FDN49,OUT017,605.0276648514703
FDL08,OUT018,3705.2123012388106
FDI09,OUT013,3863.6211390704757
FDP19,OUT018,1981.6605459748432
FDU21,OUT010,131.1570913680243
NCP41,OUT045,1658.144586573543
FDY10,OUT013,1832.9227883788778
FDP12,OUT018,590.42635788098
NCN26,OUT049,1937.9660490697604
FDK44,OUT013,2826.069635767942
FDC28,OUT049,1659.6427731828285
FDJ41,OUT027,5859.76490657432
NCT29,OUT035,2004.4211665703704
NCH42,OUT019,574.2353308646001
FDU60,OUT018,2607.606790422166
FDS02,OUT045,3086.8635378422605
FDC51,OUT046,2078.720292161954
FDU03,OUT013,3066.6086901607514
FDX39,OUT045,3706.8828441589444
NCY05,OUT010,131.1570913680243
NCL06,OUT027,5857.597972329998
FDD32,OUT035,1274.6350668653295
NCN41,OUT045,2005.0848638494313
NCX53,OUT049,2132.421375415413
FDU57,OUT019,366.40382931603364
FDQ23,OUT046,1651.0139454290297
FDQ52,OUT045,4020.3231129968126
FDC14,OUT045,623.281865247169
FDY09,OUT035,2909.9505959219478
FDQ28,OUT045,2533.6614832752575
FDV25,OUT046,3777.4738289991456
FDJ07,OUT035,1932.7112086354546
DRB25,OUT049,1650.1576316244
FDK52,OUT019,574.8985834648054
FDY52,OUT027,1391.102181682276
FDB28,OUT046,3120.294165710068
FDT36,OUT035,597.3849305718719
FDV25,OUT017,3854.320119158391
NCN07,OUT027,2989.7873648503078
FDC57,OUT017,3033.9164818519134
FDQ03,OUT018,3598.399806702897
FDU23,OUT017,2719.386189306681
NCX41,OUT035,3681.4261166908095
NCD06,OUT035,755.8757871459019
FDW08,OUT045,1657.3178646018725
NCU29,OUT017,2460.9109062935336
NCE06,OUT013,2498.34501220416
FDV52,OUT010,270.1407048715208
FDB02,OUT017,2915.346787913507
NCR18,OUT045,630.6051112679576
FDK16,OUT049,1487.4145552258951
NCQ29,OUT010,574.8898763296078
FDZ01,OUT019,249.27783989950606
FDW27,OUT035,2524.5978412805275
FDD17,OUT018,3604.489882055621
FDW39,OUT013,2857.8919571231813
DRH59,OUT045,1111.0822198731776
FDS52,OUT013,1632.1654597339873
FDU40,OUT027,5758.809032259408
NCF54,OUT013,2821.937700249828
FDH46,OUT045,1650.5920005641535
NCP14,OUT049,1649.166844414099
FDH50,OUT049,3165.0465096689213
DRF15,OUT010,370.35644576257886
FDV27,OUT027,2551.580049423293
NCJ06,OUT049,2036.3642802262068
FDN02,OUT018,3216.284842054357
FDQ51,OUT049,774.6521564552764
FDQ07,OUT017,3738.0502077308656
FDS45,OUT049,1648.3001380149851
NCJ06,OUT045,2016.1017007479286
FDD36,OUT035,1938.6128365370698
FDY25,OUT045,3112.107272626655
FDU52,OUT046,2449.4527050738316
DRK47,OUT017,3821.5197653361524
NCL30,OUT017,2031.330180574044
FDN22,OUT035,4021.405697790929
NCF30,OUT027,2989.7873648503078
FDK03,OUT035,4091.067494680006
FDT45,OUT017,874.6170527818697
NCC54,OUT027,5857.597972329998
